time,u100,v100,u10n,u10,v10n,v10,fg10,i10fg
2021-01-03 02:00,-2.37,-5.16,-0.92,-1.04,-1.97,-2.21,3.75,2.83
2021-01-03 03:00,-3.43,-4.79,-1.32,-1.44,-2.03,-2.21,3.48,3.54
2021-01-03 04:00,-4.64,-4.3,-2.01,-2.12,-1.91,-2.02,3.89,3.91
2021-01-03 05:00,-5.59,-3.25,-2.4,-2.53,-1.54,-1.62,4.25,4.36
2021-01-03 06:00,-5.17,-1.52,-2.03,-2.26,-0.58,-0.64,4.59,4.51
2021-01-03 07:00,-5.53,-0.38,-2.32,-2.5,-0.28,-0.3,4.52,4.48
2021-01-03 08:00,-5.96,-0.46,-2.72,-2.82,-0.74,-0.77,4.94,5.59
2021-01-03 09:00,-6.52,-1.42,-3.36,-3.38,-1.12,-1.13,7.14,7.16
2021-01-03 10:00,-3.21,-1.56,-1.13,-1.17,-1.32,-1.37,7.29,5.16
2021-01-03 11:00,-2.85,-1.51,-1.47,-1.47,-0.8,-0.8,5.16,2.78
2021-01-03 12:00,-5.16,-2.15,-2.7,-2.77,-1.35,-1.38,6.64,6.78
2021-01-03 13:00,-5.16,-2.8,-2.51,-2.53,-1.88,-1.9,6.8,5.19
2021-01-03 14:00,-4.57,-2.84,-2.06,-2.02,-1.81,-1.77,6.6,6.85
2021-01-03 15:00,-4.29,-2.05,-2.92,-2.88,-1.5,-1.48,6.97,7.02
2021-01-03 16:00,-3.82,-2.34,-2.36,-2.34,-1.59,-1.58,7.19,6.29
2021-01-03 17:00,-2.57,-2.24,-1.66,-1.65,-1.54,-1.54,6.31,5.39
2021-01-03 18:00,-0.55,-2.8,-0.2,-0.2,-1.86,-1.85,5.39,4.61
2021-01-03 19:00,1.02,-3.46,0.84,0.84,-2.18,-2.18,4.74,4.98
2021-01-03 20:00,2.2,-3.84,1.54,1.54,-2.27,-2.26,5.88,5.98
2021-01-03 21:00,2.86,-4.38,1.78,1.78,-2.33,-2.33,6.21,5.84
2021-01-03 22:00,0.91,-3.26,0.56,0.57,-1.65,-1.68,5.84,4.66
2021-01-03 23:00,1.21,-3.88,0.8,0.81,-1.96,-1.99,4.81,4.74
2021-01-04 00:00,2.24,-4.22,1.35,1.37,-2.04,-2.07,5.55,5.73
2021-01-04 01:00,3.27,-4.38,1.7,1.74,-1.99,-2.04,6,6.13
2021-01-04 02:00,4.06,-4.57,2.14,2.2,-2.02,-2.07,6.94,7.14
2021-01-04 03:00,4.43,-5.07,2.35,2.41,-2.35,-2.41,7.55,7.62
2021-01-04 04:00,4.22,-5.67,2.26,2.32,-2.73,-2.8,7.71,7.72
2021-01-04 05:00,3.76,-6.12,2.02,2.08,-2.9,-2.99,7.72,7.48
2021-01-04 06:00,3.4,-6.1,1.81,1.88,-2.79,-2.91,7.48,6.95
2021-01-04 07:00,3.11,-6.07,1.63,1.71,-2.69,-2.82,6.67,6.37
2021-01-04 08:00,2.46,-5.9,1.33,1.4,-2.62,-2.76,6.37,5.65
2021-01-04 09:00,2.45,-5.61,1.38,1.46,-2.26,-2.4,5.65,5.15
2021-01-04 10:00,2.47,-5.24,1.25,1.48,-1.6,-1.9,5.28,5.29
2021-01-04 11:00,2.67,-5.11,1.2,1.37,-1.71,-1.96,5.31,5.28
2021-01-04 12:00,2.8,-4.58,1.15,1.36,-1.38,-1.64,5.29,5.17
2021-01-04 13:00,2.95,-4.04,1.3,1.45,-1.31,-1.47,5.27,5.3
2021-01-04 14:00,2.65,-3.67,1.35,1.34,-1.58,-1.56,5.53,5.55
2021-01-04 15:00,1.76,-2.92,1.15,1.12,-1.86,-1.8,6.28,6.44
2021-01-04 16:00,1.51,-3.79,1.06,1.03,-2.72,-2.65,6.79,7
2021-01-04 17:00,1.05,-3.53,0.79,0.76,-2.62,-2.52,8.1,8.06
2021-01-04 18:00,0.89,-2.74,0.64,0.62,-2.09,-1.98,8.06,6.95
2021-01-04 19:00,1.02,-2.08,0.74,0.7,-1.61,-1.52,5.37,4.72
2021-01-04 20:00,1.17,-2.01,0.79,0.77,-1.44,-1.41,4.72,3.55
2021-01-04 21:00,1.22,-1.67,0.73,0.75,-0.89,-0.92,3.55,1.94
2021-01-04 22:00,2.19,-1.74,1.01,1.16,-0.51,-0.59,2.11,2.14
2021-01-04 23:00,2.35,-1.82,0.97,1.17,-0.52,-0.63,2.31,2.21
2021-01-05 00:00,2.64,-2.27,1.04,1.25,-0.67,-0.81,2.4,2.36
2021-01-05 01:00,2.44,-2.6,0.97,1.13,-0.79,-0.93,2.36,2.17
2021-01-05 02:00,1.96,-2.76,0.83,0.95,-0.89,-1.03,2.21,2.12
2021-01-05 03:00,1.49,-2.81,0.62,0.76,-0.8,-0.99,2.14,2.01
2021-01-05 04:00,0.96,-2.72,0.39,0.6,-0.58,-0.95,2.33,2.16
2021-01-05 05:00,0.69,-2.27,0.41,0.73,-0.42,-0.8,2.17,2.07
2021-01-05 06:00,1.33,-1.54,0.72,0.97,-0.17,-0.26,2.15,2.17
2021-01-05 07:00,1.23,-1.42,0.48,0.94,-0.21,-0.41,2.58,1.84
2021-01-05 08:00,0.97,-1.44,0.5,0.88,-0.25,-0.49,1.87,1.91
2021-01-05 09:00,1.77,-1.23,0.91,1.11,-0.26,-0.32,2.09,2.07
2021-01-05 10:00,1.57,-0.96,0.48,0.86,-0.08,-0.15,2.09,1.89
2021-01-05 11:00,1.17,-1.03,0.34,1.06,-0.09,-0.27,1.89,1.77
2021-01-05 12:00,0.85,-0.98,0.27,0.91,-0.09,-0.32,1.8,1.74
2021-01-05 13:00,0.68,-0.99,0.33,0.52,-0.2,-0.31,1.8,1.54
2021-01-05 14:00,0.45,-1.36,0.47,0.42,-0.76,-0.68,2.36,2.44
2021-01-05 15:00,0.45,-1.31,0.36,0.33,-0.84,-0.77,2.83,2.94
2021-01-05 16:00,0.77,-1.35,0.68,0.62,-1.05,-0.96,3.44,3.44
2021-01-05 17:00,1.05,-1.41,0.91,0.83,-1.15,-1.05,3.77,3.81
2021-01-05 18:00,1.07,-1.89,0.85,0.8,-1.44,-1.37,3.92,4.06
2021-01-05 19:00,1.03,-2.28,0.79,0.77,-1.66,-1.6,5.12,5.11
2021-01-05 20:00,1.1,-2.16,0.84,0.81,-1.58,-1.51,5.16,4.85
2021-01-05 21:00,1.4,-2.33,0.94,0.94,-1.42,-1.42,5.09,4.6
2021-01-05 22:00,1.77,-3.74,0.9,0.95,-1.75,-1.85,4.61,4.21
2021-01-05 23:00,1.97,-3.99,1.06,1.12,-1.76,-1.86,4.48,4.39
2021-01-06 00:00,2.37,-4.14,1.31,1.38,-1.76,-1.85,4.74,4.75
2021-01-06 01:00,3.09,-4.18,1.52,1.66,-1.57,-1.7,4.79,4.73
2021-01-06 02:00,3.67,-4.42,1.72,1.89,-1.6,-1.75,4.94,5.02
2021-01-06 03:00,4.16,-4.53,1.84,2.05,-1.55,-1.73,5.31,5.42
2021-01-06 04:00,4.67,-4.49,2.07,2.29,-1.55,-1.7,5.55,5.61
2021-01-06 05:00,5.04,-4.65,2.46,2.6,-1.85,-1.95,5.79,5.85
2021-01-06 06:00,5.14,-5.12,2.61,2.73,-2.19,-2.29,6.18,6.27
2021-01-06 07:00,5.03,-5.58,2.56,2.69,-2.43,-2.55,7.73,7.74
2021-01-06 08:00,4.72,-5.78,2.4,2.52,-2.53,-2.66,7.75,7.5
2021-01-06 09:00,4.4,-6.03,2.24,2.36,-2.65,-2.79,7.5,7.33
2021-01-06 10:00,4.46,-5,2.21,2.38,-1.77,-1.91,7.34,7.28
2021-01-06 11:00,4.53,-4.82,2.47,2.55,-2.06,-2.12,7.37,7.39
2021-01-06 12:00,4.18,-4.57,2.27,2.35,-2.05,-2.12,7.58,7.6
2021-01-06 13:00,4.24,-4.32,2.35,2.4,-2.07,-2.12,7.73,7.89
2021-01-06 14:00,4.1,-4.26,2.34,2.31,-2.03,-2,8.34,7.69
2021-01-06 15:00,4.09,-5.84,2.8,2.78,-3.78,-3.75,10.02,10.88
2021-01-06 16:00,3.98,-7.6,2.72,2.7,-5.08,-5.03,13.12,13
2021-01-06 17:00,4.26,-7.33,2.86,2.84,-4.85,-4.81,13,12.57
2021-01-06 18:00,4.52,-7.07,3.07,3.04,-4.71,-4.66,12.57,12.37
2021-01-06 19:00,4.72,-6.98,3.21,3.19,-4.64,-4.6,12.53,12.29
2021-01-06 20:00,4.93,-6.7,3.31,3.29,-4.38,-4.36,12.4,11.99
2021-01-06 21:00,5,-6.35,3.2,3.19,-3.95,-3.95,11.99,11
2021-01-06 22:00,3.94,-5.24,2.34,2.37,-3,-3.03,11,9.24
2021-01-06 23:00,3.6,-5.23,2.06,2.09,-2.83,-2.88,9.24,8.97
2021-01-07 00:00,3.51,-4.89,2.06,2.1,-2.49,-2.54,8.97,8.22
2021-01-07 01:00,3.76,-4.5,2.21,2.25,-2.23,-2.28,8.22,7.29
2021-01-07 02:00,4.23,-4.25,2.43,2.48,-2.05,-2.1,7.29,6.9
2021-01-07 03:00,4.71,-4.49,2.6,2.67,-2.14,-2.19,6.9,6.74
2021-01-07 04:00,4.42,-5.29,2.55,2.59,-2.75,-2.79,6.92,6.99
2021-01-07 05:00,4.17,-5.8,2.43,2.47,-3.06,-3.11,7.02,6.95
2021-01-07 06:00,4.47,-5.76,2.59,2.64,-2.95,-3.01,6.95,6.77
2021-01-07 07:00,4.1,-5.98,2.33,2.37,-3.12,-3.18,8.08,7.75
2021-01-07 08:00,3.31,-6.49,1.89,1.93,-3.35,-3.43,7.76,7.68
2021-01-07 09:00,3.41,-6.25,1.93,1.98,-3.12,-3.21,7.68,7.37
2021-01-07 10:00,3.28,-5.51,1.71,1.8,-2.53,-2.66,7.37,7.27
2021-01-07 11:00,3.28,-5.16,1.71,1.81,-2.25,-2.37,7.29,7.1
2021-01-07 12:00,3.1,-5.21,1.62,1.71,-2.25,-2.38,7.1,6.5
2021-01-07 13:00,3.09,-4.99,1.74,1.82,-2.15,-2.24,6.49,5.88
2021-01-07 14:00,2.87,-4.19,1.84,1.79,-2.11,-2.06,6.18,6.16
2021-01-07 15:00,2.29,-5.23,1.65,1.61,-3.56,-3.49,8.58,8.78
2021-01-07 16:00,1.95,-4.51,1.43,1.38,-3.24,-3.13,8.86,8.5
2021-01-07 17:00,2.55,-3.47,1.95,1.86,-2.53,-2.42,8.5,8.18
2021-01-07 18:00,3.05,-3.39,2.3,2.21,-2.44,-2.35,8.18,7.9
2021-01-07 19:00,2.5,-3.89,1.87,1.81,-2.77,-2.68,8.22,7.9
2021-01-07 20:00,2.16,-3.98,1.53,1.5,-2.8,-2.74,7.9,7.36
2021-01-07 21:00,2.07,-3.5,1.29,1.31,-1.98,-2,7.36,5.01
2021-01-07 22:00,2.24,-3.12,0.89,1.27,-0.82,-1.14,5.01,3.23
2021-01-07 23:00,2.4,-3.54,1.07,1.38,-0.99,-1.25,3.45,3.33
2021-01-08 00:00,2.02,-3.86,0.83,1.11,-1.09,-1.42,3.51,3.51
2021-01-08 01:00,1.67,-4.02,0.79,1.12,-1.01,-1.38,3.64,3.67
2021-01-08 02:00,1.01,-5.49,0.71,0.79,-2.13,-2.41,4.2,4.51
2021-01-08 03:00,-0.1,-6.23,0.26,0.28,-2.49,-2.7,4.78,4.36
2021-01-08 04:00,0.17,-5.16,0.39,0.45,-1.8,-2.08,4.37,3.45
2021-01-08 05:00,0.06,-5.01,0.32,0.36,-1.89,-2.15,3.97,3.93
2021-01-08 06:00,0.33,-5.21,0.48,0.52,-2.11,-2.29,4.94,5.01
2021-01-08 07:00,0.39,-5.32,0.38,0.43,-2.16,-2.34,4.81,4.26
2021-01-08 08:00,-0.88,-6.15,-0.34,-0.34,-3,-3.07,5.56,5.46
2021-01-08 09:00,0.04,-4.07,0.38,0.41,-1.74,-1.83,5.52,3.39
2021-01-08 10:00,0.6,-3.08,0.41,0.44,-1.32,-1.41,3.8,3.62
2021-01-08 11:00,0.21,-2.85,0.36,0.41,-1.06,-1.18,3.79,3.43
2021-01-08 12:00,1.27,-1.92,0.72,0.97,-0.36,-0.4,3.52,2.89
2021-01-08 13:00,1.05,-3.6,0.61,0.6,-1.86,-1.83,3.09,2.57
2021-01-08 14:00,-0.03,-3.47,0.02,0.02,-2.25,-2.21,3.76,4.02
2021-01-08 15:00,-0.32,-3.09,-0.13,-0.13,-2.14,-2.06,4.8,4.76
2021-01-08 16:00,-0.12,-1.87,-0.02,-0.02,-1.44,-1.31,4.78,4.58
2021-01-08 17:00,0.1,-1.98,0.15,0.14,-1.59,-1.44,4.58,4.49
2021-01-08 18:00,0.44,-2.7,0.39,0.36,-2.07,-1.94,4.95,4.99
2021-01-08 19:00,0.47,-3.38,0.35,0.33,-2.45,-2.36,5.91,5.96
2021-01-08 20:00,0.05,-3.68,0.05,0.05,-2.61,-2.54,6.41,6.18
2021-01-08 21:00,0.29,-3.91,0.23,0.23,-2.47,-2.47,6.19,5.12
2021-01-08 22:00,0.05,-2.93,0.07,0.09,-1.1,-1.34,5.12,4.26
2021-01-08 23:00,0.36,-4.23,0.32,0.33,-2.1,-2.16,4.75,4.85
2021-01-09 00:00,0.7,-5.03,0.56,0.58,-2.36,-2.45,5.26,5.38
2021-01-09 01:00,1.01,-5.71,0.84,0.88,-2.52,-2.64,5.81,5.93
2021-01-09 02:00,1.29,-6.64,1.05,1.1,-2.94,-3.06,6.33,6.42
2021-01-09 03:00,1.42,-7.13,1.14,1.18,-3.34,-3.44,6.8,6.84
2021-01-09 04:00,1.75,-7.38,1.28,1.31,-3.63,-3.7,6.9,6.93
2021-01-09 05:00,2.09,-7.59,1.44,1.46,-3.87,-3.93,7.2,7.29
2021-01-09 06:00,2.27,-7.81,1.53,1.55,-4.09,-4.13,7.64,7.72
2021-01-09 07:00,2.3,-8.17,1.53,1.54,-4.4,-4.43,9.6,9.69
2021-01-09 08:00,2.09,-8.38,1.44,1.45,-4.6,-4.63,9.92,9.99
2021-01-09 09:00,2.15,-8.42,1.47,1.48,-4.65,-4.68,10.1,10.08
2021-01-09 10:00,2.42,-7.9,1.6,1.62,-4.17,-4.22,10.08,9.68
2021-01-09 11:00,2.59,-7.77,1.71,1.72,-4.16,-4.2,9.68,9.27
2021-01-09 12:00,2.62,-7.66,1.68,1.69,-4.16,-4.2,9.27,8.89
2021-01-09 13:00,2.75,-7.42,1.79,1.8,-4.08,-4.09,8.89,8.64
2021-01-09 14:00,3.11,-6.3,2.2,2.17,-3.8,-3.76,8.91,9.46
2021-01-09 15:00,3.1,-6.23,2.25,2.21,-4.11,-4.04,10.4,10.49
2021-01-09 16:00,3.37,-6.01,2.46,2.41,-4.05,-3.97,10.74,10.8
2021-01-09 17:00,3.8,-5.95,2.74,2.68,-4.04,-3.96,11.07,11.14
2021-01-09 18:00,4.02,-6.31,2.85,2.8,-4.26,-4.19,11.41,11.46
2021-01-09 19:00,4,-6.81,2.79,2.75,-4.53,-4.47,11.7,11.7
2021-01-09 20:00,4.04,-7.06,2.72,2.71,-4.53,-4.51,11.7,11.29
2021-01-09 21:00,4.12,-6.92,2.54,2.56,-3.89,-3.92,11.29,9.49
2021-01-09 22:00,4.38,-6.08,2.34,2.45,-2.75,-2.88,9.49,8.85
2021-01-09 23:00,4.93,-6.63,2.65,2.75,-3.05,-3.16,8.97,9.02
2021-01-10 00:00,5.72,-6.82,3.11,3.2,-3.25,-3.34,9.19,9.22
2021-01-10 01:00,6.25,-7.2,3.46,3.53,-3.6,-3.67,9.3,9.31
2021-01-10 02:00,6.29,-7.69,3.56,3.62,-3.93,-3.99,9.36,9.36
2021-01-10 03:00,6.05,-7.89,3.43,3.49,-4.07,-4.14,9.37,9.28
2021-01-10 04:00,5.71,-7.76,3.23,3.28,-3.99,-4.06,9.28,8.96
2021-01-10 05:00,5.19,-7.58,2.92,2.98,-3.86,-3.94,8.96,8.47
2021-01-10 06:00,4.82,-7.2,2.7,2.77,-3.55,-3.64,8.47,7.77
2021-01-10 07:00,4.53,-6.98,2.49,2.56,-3.42,-3.51,9.18,8.61
2021-01-10 08:00,4.12,-6.84,2.27,2.33,-3.31,-3.4,8.61,7.94
2021-01-10 09:00,3.94,-6.6,2.16,2.23,-3.13,-3.23,7.94,7.43
2021-01-10 10:00,3.81,-5.75,1.89,2.02,-2.37,-2.52,7.43,6.66
2021-01-10 11:00,4.25,-5.45,2.12,2.26,-2.12,-2.25,6.66,6.12
2021-01-10 12:00,4.53,-5.21,2.29,2.42,-2.01,-2.12,6.12,5.78
2021-01-10 13:00,4.78,-5.04,2.51,2.59,-2.09,-2.16,5.78,5.69
2021-01-10 14:00,4.24,-5.25,2.36,2.32,-2.37,-2.33,6.13,6.25
2021-01-10 15:00,2.95,-5.03,2.06,2.02,-3.3,-3.23,8.07,8.33
2021-01-10 16:00,2.31,-4.98,1.71,1.67,-3.46,-3.37,8.59,8.49
2021-01-10 17:00,2.28,-3.97,1.74,1.67,-2.85,-2.74,8.49,7.9
2021-01-10 18:00,2.13,-3.3,1.63,1.56,-2.43,-2.32,7.9,7.03
2021-01-10 19:00,1.85,-2.99,1.41,1.34,-2.22,-2.12,7.16,6.54
2021-01-10 20:00,1.78,-2.85,1.32,1.27,-2.05,-1.98,6.54,5.76
2021-01-10 21:00,2.09,-2.4,1.19,1.23,-1.23,-1.27,5.76,3.35
2021-01-10 22:00,1.69,-2.15,0.49,1.46,-0.38,-1.14,3.35,2.5
2021-01-10 23:00,1.8,-2.07,0.68,1.64,-0.4,-1,2.54,2.46
2021-01-11 00:00,1.77,-2.48,0.63,1.35,-0.67,-1.44,2.86,2.99
2021-01-11 01:00,1.32,-3.08,0.49,0.99,-0.87,-1.68,3.27,3.24
2021-01-11 02:00,0.4,-3.06,0.28,0.64,-0.84,-1.83,3.36,2.7
2021-01-11 03:00,-0.2,-2.38,0.27,0.65,-0.65,-1.46,2.72,2.18
2021-01-11 04:00,0.04,-1.6,0.45,0.94,-0.55,-1.06,2.19,1.48
2021-01-11 05:00,-0.44,-1.48,0.15,0.26,-0.72,-1.41,1.53,1.24
2021-01-11 06:00,-0.94,-1.4,0.01,0,-0.74,-1.47,1.42,1.47
2021-01-11 07:00,-1.22,-0.47,-0.09,-0.19,-0.47,-1.1,2.24,1.77
2021-01-11 08:00,-1.01,0.21,-0.06,-0.08,-0.41,-0.95,1.79,1.56
2021-01-11 09:00,-0.28,0.61,0.06,0.25,-0.27,-0.68,1.73,1.36
2021-01-11 10:00,-2.13,-0.35,-0.7,-1.01,-0.72,-1.01,1.41,1.42
2021-01-11 11:00,-2.79,0.62,-0.82,-1.42,-0.25,-0.4,2.25,2.25
2021-01-11 12:00,-2.45,1.18,-0.74,-1.25,-0.22,-0.36,2.5,2.48
2021-01-11 13:00,-1.85,1.6,-0.65,-1.06,-0.03,-0.06,2.62,2.16
2021-01-11 14:00,-1.33,2.87,-1.12,-1.01,0.99,0.91,3.5,3.68
2021-01-11 15:00,-0.94,2.95,-0.73,-0.68,1.51,1.41,4.22,4.33
2021-01-11 16:00,-0.86,2.71,-0.74,-0.7,1.73,1.64,4.68,4.78
2021-01-11 17:00,0.24,3.23,0.19,0.18,2.26,2.17,5.39,5.5
2021-01-11 18:00,0.89,3.35,0.38,0.37,1.98,1.95,5.5,4.87
2021-01-11 19:00,1.31,3.16,0.69,0.67,1.95,1.91,4.59,4.38
2021-01-11 20:00,2.01,4.04,0.66,0.7,1.96,2.07,4.58,4.48
2021-01-11 21:00,2.49,4.6,0.71,0.78,2.01,2.21,4.56,4.24
2021-01-11 22:00,2.39,3.26,0.42,1.09,0.86,2.2,4.32,4.14
2021-01-11 23:00,3.15,3.06,0.63,1.67,0.67,1.74,4.17,4
2021-01-12 00:00,3.52,2.72,0.71,1.94,0.59,1.59,4.09,4.04
2021-01-12 01:00,3.53,2.75,0.65,1.25,0.77,1.47,4.06,3.92
2021-01-12 02:00,3.69,2.05,0.74,1.85,0.57,1.39,4.03,3.73
2021-01-12 03:00,3.81,1.21,0.92,1.99,0.32,0.74,4.03,3.91
2021-01-12 04:00,3.81,1.06,1.02,1.69,0.33,0.68,3.95,3.88
2021-01-12 05:00,3.95,0.59,1.11,1.7,0.27,0.55,4,3.89
2021-01-12 06:00,3.96,-1.25,1.13,1.92,-0.35,-0.34,4.09,4.05
2021-01-12 07:00,3.6,-3.63,1.13,1.63,-1.08,-1.38,4.2,4
2021-01-12 08:00,3.13,-4.91,1.2,1.4,-1.65,-1.92,4.19,4.25
2021-01-12 09:00,2.86,-5.77,1.22,1.32,-2.3,-2.51,4.7,4.8
2021-01-12 10:00,2.23,-4.96,0.69,0.83,-1.45,-1.96,5.07,5.06
2021-01-12 11:00,2.06,-4.5,0.66,0.96,-1.12,-1.93,5.07,4.67
2021-01-12 12:00,2.1,-4.38,0.69,0.89,-1.15,-1.6,4.67,4.01
2021-01-12 13:00,1.94,-4.77,0.76,0.83,-1.8,-2.01,4.09,3.8
2021-01-12 14:00,1.58,-4.25,0.77,0.73,-2.13,-2.02,4.68,4.76
2021-01-12 15:00,1.16,-3.23,0.79,0.75,-2.2,-2.09,5.94,6.32
2021-01-12 16:00,1.34,-2.69,1,0.94,-2.02,-1.9,6.86,6.76
2021-01-12 17:00,1.62,-1.88,1.27,1.17,-1.48,-1.37,6.76,6.17
2021-01-12 18:00,1.8,-1.75,1.4,1.3,-1.38,-1.28,6.18,5.84
2021-01-12 19:00,1.65,-1.23,1.3,1.2,-0.97,-0.9,5.26,4.64
2021-01-12 20:00,1.57,-0.75,1.17,1.11,-0.56,-0.53,4.64,3.79
2021-01-12 21:00,1.8,-0.63,0.4,1.19,-0.1,-0.28,3.8,1.82
2021-01-12 22:00,1.81,-0.71,0.36,1.3,-0.18,-0.58,2.2,2.05
2021-01-12 23:00,1.09,0.1,0.06,0.48,0.05,0.21,2.17,1.77
2021-01-13 00:00,0.46,0.89,-0.11,-0.49,0.17,0.66,2.23,2.36
2021-01-13 01:00,0.34,1.73,-0.15,-0.45,0.32,1.12,2.8,2.87
2021-01-13 02:00,1.18,2.35,0.27,0.82,0.38,1.19,3.67,3.97
2021-01-13 03:00,2.46,1.75,0.91,1.85,0.02,0.45,4.24,4.15
2021-01-13 04:00,3.59,-0.64,1.15,1.74,-0.58,-0.76,4.53,4.54
2021-01-13 05:00,3.94,-3.14,1.43,1.71,-1.17,-1.4,4.91,4.63
2021-01-13 06:00,3.62,-4.62,1.47,1.65,-1.67,-1.9,4.63,4.24
2021-01-13 07:00,3.05,-5.18,1.24,1.37,-1.96,-2.19,4.42,4.3
2021-01-13 08:00,2.65,-5.35,1.03,1.13,-2.07,-2.3,4.41,4.35
2021-01-13 09:00,2.23,-5.13,0.73,0.84,-1.81,-2.1,4.49,3.97
2021-01-13 10:00,0.44,-3.55,-0.01,-0.16,-0.79,-1.88,4.07,3.82
2021-01-13 11:00,0.32,-3.32,-0.03,-0.29,-0.73,-1.88,3.83,3.53
2021-01-13 12:00,0.04,-2.99,-0.17,-0.66,-0.58,-1.75,3.53,3.46
2021-01-13 13:00,-0.26,-2.33,-0.17,-0.69,-0.41,-1.24,3.52,2.92
