time,u100,v100,u10n,u10,v10n,v10,fg10,i10fg
2021-01-04 12:00,2.86,-0.07,1.54,1.58,0.19,0.19,3.39,3.04
2021-01-04 13:00,2.27,-0.08,1.29,1.31,0.2,0.2,3.05,2.63
2021-01-04 14:00,1.78,-0.17,1.38,1.29,-0.04,-0.04,3.23,3.45
2021-01-04 15:00,1.38,0.01,1.25,1.08,0.06,0.06,3.49,3.05
2021-01-04 16:00,1.24,0.89,1.12,0.96,0.85,0.73,3.05,2.97
2021-01-04 17:00,1.14,1.39,1.01,0.89,1.27,1.11,3.67,3.84
2021-01-04 18:00,1.18,1.74,1.01,0.91,1.55,1.38,4.38,4.47
2021-01-04 19:00,1.57,2.24,1.28,1.18,1.88,1.74,4.91,5.03
2021-01-04 20:00,1.94,2.41,1.48,1.41,1.93,1.84,5.43,5.37
2021-01-04 21:00,2.01,2.2,1.47,1.42,1.7,1.64,5.37,4.95
2021-01-04 22:00,2.52,1.54,1.69,1.69,1.07,1.07,4.95,3.5
2021-01-04 23:00,2.05,1.55,0.46,0.83,0.58,1.04,3.5,2.14
2021-01-05 00:00,1.31,1.39,0.1,0.13,0.47,1.03,2.33,2.23
2021-01-05 01:00,0.67,0.86,-0.12,-0.41,0.21,0.73,2.35,2.11
2021-01-05 02:00,0.22,0.35,-0.2,-0.72,0.04,0.14,2.11,1.63
2021-01-05 03:00,-0.26,0.57,-0.31,-1.01,0.15,0.48,1.72,1.76
2021-01-05 04:00,-0.07,1.48,-0.23,-0.7,0.44,1.32,2.35,2.48
2021-01-05 05:00,-0.08,2.04,-0.22,-0.61,0.55,1.44,2.81,2.89
2021-01-05 06:00,-0.44,2.37,-0.32,-0.84,0.57,1.5,3.15,3.19
2021-01-05 07:00,-0.42,2.54,-0.27,-0.74,0.53,1.49,3.15,2.78
2021-01-05 08:00,-0.16,2.46,-0.22,-0.6,0.47,1.22,2.78,2.35
2021-01-05 09:00,-0.19,2.36,-0.38,-0.6,0.69,0.95,2.35,1.87
2021-01-05 10:00,-0.28,1.45,-0.44,-0.6,0.35,0.54,2.11,1.63
2021-01-05 11:00,0.04,1.26,-0.32,-0.5,0.36,0.79,1.91,1.57
2021-01-05 12:00,0.48,1.13,-0.21,-0.22,0.41,0.74,1.57,1.23
2021-01-05 13:00,0.98,0.73,0.01,0.18,0.32,0.58,1.26,1.1
2021-01-05 14:00,1.78,-0.01,0.92,0.84,0.15,0.11,1.83,1.97
2021-01-05 15:00,2.29,-0.82,1.6,1.5,-0.5,-0.49,3.01,3.25
2021-01-05 16:00,3.35,-2.02,2.52,2.43,-1.45,-1.4,4.89,5.25
2021-01-05 17:00,4.29,-3.13,3.16,3.09,-2.22,-2.18,6.41,6.77
2021-01-05 18:00,5.28,-3.98,3.83,3.77,-2.79,-2.75,7.67,7.93
2021-01-05 19:00,5.31,-4.28,3.72,3.69,-2.87,-2.84,9.07,8.91
2021-01-05 20:00,4.92,-4.59,3.41,3.39,-3.05,-3.04,9.07,8.81
2021-01-05 21:00,4.57,-4.93,3.16,3.15,-3.29,-3.27,9.17,8.64
2021-01-05 22:00,4.08,-3.88,2.63,2.64,-2.29,-2.3,8.64,7.36
2021-01-05 23:00,4.55,-3.24,2.76,2.81,-1.66,-1.68,7.37,6.57
2021-01-06 00:00,5.01,-2.81,2.99,3.03,-1.4,-1.42,6.57,6.17
2021-01-06 01:00,5.15,-2.75,3.02,3.07,-1.36,-1.39,6.22,6.21
2021-01-06 02:00,5.16,-3.31,3.07,3.11,-1.76,-1.78,6.39,6.44
2021-01-06 03:00,4.62,-4.06,2.72,2.76,-2.18,-2.22,6.51,6.48
2021-01-06 04:00,3.78,-4.69,2.19,2.26,-2.45,-2.52,6.48,6.15
2021-01-06 05:00,3.39,-4.8,2,2.07,-2.42,-2.5,6.15,5.55
2021-01-06 06:00,3.02,-4.53,1.9,1.94,-2.4,-2.45,5.55,4.79
2021-01-06 07:00,2.78,-4.25,1.75,1.8,-2.17,-2.23,5.78,5.63
2021-01-06 08:00,3.04,-3.89,1.91,1.96,-1.98,-2.03,5.67,5.37
2021-01-06 09:00,3.03,-3.88,1.92,1.96,-2.09,-2.12,5.41,5.37
2021-01-06 10:00,2.34,-3.88,1.49,1.54,-2.06,-2.12,5.52,5.48
2021-01-06 11:00,1.99,-3.88,1.32,1.35,-2.07,-2.12,5.48,4.77
2021-01-06 12:00,1.76,-3.56,1.16,1.21,-1.72,-1.79,4.77,4.34
2021-01-06 13:00,1.81,-3.23,1.1,1.16,-1.48,-1.56,4.42,4.14
2021-01-06 14:00,1.49,-3.32,1.07,1.03,-1.88,-1.82,5.22,5.18
2021-01-06 15:00,0.87,-4.72,0.72,0.7,-3.42,-3.35,6.06,6.27
2021-01-06 16:00,0.52,-4.64,0.45,0.44,-3.48,-3.38,6.88,6.9
2021-01-06 17:00,0.6,-4,0.53,0.51,-3.07,-2.94,6.92,6.47
2021-01-06 18:00,0.68,-3.91,0.6,0.57,-3.04,-2.91,6.47,6.14
2021-01-06 19:00,0.62,-3.68,0.54,0.52,-2.82,-2.71,6.32,6.09
2021-01-06 20:00,0.7,-3.58,0.61,0.59,-2.68,-2.6,6.1,5.74
2021-01-06 21:00,0.95,-3.38,0.74,0.73,-2.42,-2.38,5.74,4.92
2021-01-06 22:00,0.6,-2.73,0.39,0.4,-1.5,-1.56,4.92,4.02
2021-01-06 23:00,0.35,-2.89,0.25,0.29,-1.1,-1.28,4.02,3.09
2021-01-07 00:00,0.2,-3.48,0.27,0.31,-1.34,-1.53,3.22,3.28
2021-01-07 01:00,0.27,-4.05,0.36,0.39,-1.7,-1.87,3.32,3.3
2021-01-07 02:00,-0.43,-4.17,-0.01,-0.01,-1.89,-2.03,3.3,3.16
2021-01-07 03:00,0.22,-3.82,0.44,0.54,-1.27,-1.56,3.17,3.01
2021-01-07 04:00,-0.17,-4.19,0.12,0.14,-1.76,-1.95,3.13,3.2
2021-01-07 05:00,-1.6,-4.27,-0.64,-0.68,-1.94,-2.07,3.39,3.36
2021-01-07 06:00,-2.05,-3.74,-0.67,-0.75,-1.57,-1.76,3.36,2.72
2021-01-07 07:00,-1.53,-3.5,-0.27,-0.34,-1.23,-1.54,3.41,2.77
2021-01-07 08:00,-1.71,-3.7,-0.41,-0.47,-1.54,-1.76,3.09,3.19
2021-01-07 09:00,-2.56,-4.12,-1.11,-1.17,-2.01,-2.12,3.74,3.94
2021-01-07 10:00,-3.03,-3.78,-1.02,-1.19,-1.56,-1.82,4.57,4.6
2021-01-07 11:00,-2.74,-3.49,-1.02,-1.13,-1.56,-1.72,4.9,4.54
2021-01-07 12:00,-2.87,-3.44,-1.04,-1.17,-1.51,-1.7,4.64,4.6
2021-01-07 13:00,-2.78,-3.3,-1.02,-1.15,-1.46,-1.64,4.89,4.96
2021-01-07 14:00,-2.62,-3.24,-1.35,-1.31,-2.01,-1.95,5.94,6.31
2021-01-07 15:00,-2.21,-2.97,-1.61,-1.52,-2.32,-2.18,7.72,7.87
2021-01-07 16:00,-3.03,-3.76,-2.25,-2.16,-2.9,-2.78,8.42,8.56
2021-01-07 17:00,-4.28,-4.96,-3.17,-3.09,-3.7,-3.61,8.67,8.4
2021-01-07 18:00,-4.26,-4.62,-3.17,-3.08,-3.49,-3.4,8.4,7.07
2021-01-07 19:00,-3.83,-3.75,-2.89,-2.79,-2.88,-2.78,9.12,8.17
2021-01-07 20:00,-3.89,-3.72,-2.85,-2.78,-2.78,-2.71,8.17,7.79
2021-01-07 21:00,-3.63,-3.78,-2.55,-2.51,-2.77,-2.72,7.79,7.19
2021-01-07 22:00,-3.38,-2.66,-2.07,-2.09,-1.74,-1.75,7.19,5.83
2021-01-07 23:00,-3.14,-3.02,-1.68,-1.72,-1.86,-1.91,5.83,5.21
2021-01-08 00:00,-3.47,-4.17,-1.86,-1.89,-2.59,-2.63,5.25,5.2
2021-01-08 01:00,-3.41,-3.76,-1.56,-1.65,-2.02,-2.13,5.73,5.85
2021-01-08 02:00,-3.26,-4.17,-1.57,-1.61,-2.52,-2.57,6.14,6.15
2021-01-08 03:00,-3.23,-5.26,-1.62,-1.65,-3.11,-3.18,6.35,6.43
2021-01-08 04:00,-3.18,-5.15,-1.6,-1.64,-3,-3.07,6.67,6.69
2021-01-08 05:00,-3.28,-4.76,-1.61,-1.65,-2.81,-2.88,6.69,6.51
2021-01-08 06:00,-3.32,-5.05,-1.64,-1.67,-3.01,-3.07,6.52,6.2
2021-01-08 07:00,-3.32,-5.1,-1.62,-1.65,-3.07,-3.12,6.54,6.59
2021-01-08 08:00,-3.2,-5.53,-1.52,-1.55,-3.29,-3.35,6.83,6.87
2021-01-08 09:00,-2.94,-5.5,-1.45,-1.47,-3.31,-3.35,6.95,6.54
2021-01-08 10:00,-1.91,-3.76,-0.63,-0.66,-1.92,-2.03,6.54,5.64
2021-01-08 11:00,-1.37,-4.29,-0.52,-0.54,-2.51,-2.57,5.65,5.59
2021-01-08 12:00,-1.33,-4.81,-0.58,-0.59,-2.97,-3,5.74,5.71
2021-01-08 13:00,-1.34,-4.89,-0.57,-0.58,-2.96,-2.98,5.76,5.72
2021-01-08 14:00,-1.96,-5.55,-1.2,-1.19,-3.76,-3.74,6.72,7.52
2021-01-08 15:00,-2.51,-5.5,-1.73,-1.7,-4,-3.93,7.81,7.68
2021-01-08 16:00,-1.98,-5.18,-1.39,-1.35,-3.87,-3.77,7.79,7.63
2021-01-08 17:00,-1.26,-5.45,-0.85,-0.82,-4.12,-3.99,7.87,7.92
2021-01-08 18:00,-0.78,-5.84,-0.5,-0.48,-4.43,-4.29,8.15,8.23
2021-01-08 19:00,-0.62,-6.12,-0.33,-0.32,-4.44,-4.36,9.37,9.39
2021-01-08 20:00,-0.48,-6.27,-0.23,-0.22,-4.59,-4.5,9.43,9.34
2021-01-08 21:00,-0.13,-6.66,0.04,0.04,-4.71,-4.66,9.42,9.29
2021-01-08 22:00,0.28,-5.66,0.34,0.34,-3.76,-3.76,9.28,8.24
2021-01-08 23:00,0.54,-6.23,0.5,0.5,-3.76,-3.8,8.53,8.59
2021-01-09 00:00,0.67,-6.2,0.6,0.6,-3.81,-3.84,9.04,8.94
2021-01-09 01:00,0.81,-5.91,0.69,0.69,-3.76,-3.77,9.05,8.13
2021-01-09 02:00,0.35,-6.02,0.39,0.39,-3.96,-3.95,8.42,7.93
2021-01-09 03:00,0.12,-6.06,0.24,0.24,-3.93,-3.93,8.39,8.43
2021-01-09 04:00,-0.46,-6.34,-0.19,-0.18,-4.3,-4.29,8.47,8.23
2021-01-09 05:00,-0.19,-5.87,0,0,-3.98,-3.96,8.29,8.14
2021-01-09 06:00,-0.5,-5.97,-0.22,-0.22,-4.14,-4.11,8.14,7.93
2021-01-09 07:00,-0.77,-5.87,-0.42,-0.41,-4.1,-4.07,8.14,8.02
2021-01-09 08:00,-1.03,-5.68,-0.59,-0.59,-4,-3.97,8.07,7.83
2021-01-09 09:00,-1.14,-5.33,-0.67,-0.66,-3.75,-3.71,7.83,7.47
2021-01-09 10:00,-1.49,-3.59,-1.01,-0.99,-2.63,-2.58,7.47,6.71
2021-01-09 11:00,-1.1,-3.33,-0.69,-0.68,-2.48,-2.43,6.71,5.9
2021-01-09 12:00,-0.27,-3.3,-0.08,-0.07,-2.41,-2.37,5.9,4.32
2021-01-09 13:00,0.74,-3.36,0.63,0.63,-2.17,-2.17,4.4,4.28
2021-01-09 14:00,1.55,-3.49,1.25,1.21,-2.49,-2.41,5.56,6.13
2021-01-09 15:00,1.08,-4.23,0.83,0.8,-3.29,-3.15,7.32,7.5
2021-01-09 16:00,0.89,-3.84,0.8,0.74,-3.12,-2.9,7.53,7.33
2021-01-09 17:00,0.77,-3.64,0.72,0.66,-3.04,-2.78,7.36,7.27
2021-01-09 18:00,0.62,-3.38,0.61,0.55,-2.86,-2.6,7.27,7
2021-01-09 19:00,0.45,-3.17,0.46,0.42,-2.68,-2.43,6.57,6.16
2021-01-09 20:00,0.56,-3,0.55,0.51,-2.48,-2.28,6.16,5.61
2021-01-09 21:00,0.93,-2.87,0.79,0.76,-2.19,-2.1,5.61,4.78
2021-01-09 22:00,1.27,-2.44,0.39,0.83,-0.55,-1.23,4.78,2.69
2021-01-09 23:00,2.22,-2.66,0.71,1.75,-0.53,-1.35,3.58,3.54
2021-01-10 00:00,3.35,-3.21,1.15,1.64,-0.76,-1.08,3.78,3.83
2021-01-10 01:00,3.52,-3.87,1.28,1.66,-1.05,-1.35,4.05,4.07
2021-01-10 02:00,3.17,-3.94,1.1,1.49,-0.97,-1.3,4.08,3.82
2021-01-10 03:00,2.75,-3.89,0.9,1.33,-0.88,-1.28,3.82,3.46
2021-01-10 04:00,2.34,-3.8,0.77,1.24,-0.82,-1.28,3.48,3.25
2021-01-10 05:00,2.31,-3.71,0.8,1.22,-0.8,-1.2,3.27,3.24
2021-01-10 06:00,2.24,-3.36,0.71,1.26,-0.62,-1.08,3.28,3.01
2021-01-10 07:00,2.3,-3.02,0.72,1.34,-0.51,-0.95,3.66,3.2
2021-01-10 08:00,2.69,-2.6,0.87,1.49,-0.43,-0.72,3.2,3.12
2021-01-10 09:00,3.32,-2.5,1.13,1.55,-0.49,-0.66,3.2,3.16
2021-01-10 10:00,3.48,-1.72,1.02,1.44,-0.25,-0.35,3.16,3.05
2021-01-10 11:00,3.31,-1.41,0.86,1.4,-0.16,-0.26,3.05,2.99
2021-01-10 12:00,2.62,-1.34,0.54,1.45,-0.14,-0.38,3.02,3
2021-01-10 13:00,2.09,-1.19,0.44,1.44,-0.08,-0.27,3.01,2.62
2021-01-10 14:00,1.64,-0.38,1.1,0.94,0.15,0.13,2.63,2.47
2021-01-10 15:00,1.01,0.53,0.95,0.76,0.59,0.47,2.59,2.58
2021-01-10 16:00,0.98,0.86,0.97,0.77,0.87,0.7,2.91,3.04
2021-01-10 17:00,1.5,0.68,1.47,1.2,0.66,0.54,3.83,4.08
2021-01-10 18:00,1.75,0.32,1.67,1.4,0.3,0.25,4.91,4.98
2021-01-10 19:00,1.85,0.04,1.73,1.47,0.06,0.05,4.69,4.59
2021-01-10 20:00,1.6,-0.01,1.48,1.27,0.03,0.03,4.59,3.8
2021-01-10 21:00,0.91,0.24,0.77,0.7,0.23,0.21,3.8,1.71
2021-01-10 22:00,0.84,0.62,0.2,0.86,0.11,0.42,1.71,1.06
2021-01-10 23:00,1.26,0.26,0.26,1.15,-0.02,-0.12,1.53,1.57
2021-01-11 00:00,1.6,-0.77,0.38,1.32,-0.35,-1.22,1.6,1.26
2021-01-11 01:00,1.05,-1.55,0.28,0.9,-0.54,-1.72,1.46,0.85
2021-01-11 02:00,0.22,-1.5,-0.04,-0.11,-0.51,-1.69,1.1,1.01
2021-01-11 03:00,0.51,-1.79,0.14,0.44,-0.59,-1.85,1.84,1.88
2021-01-11 04:00,1.38,-2.04,0.44,1.16,-0.6,-1.62,1.99,1.75
2021-01-11 05:00,0.92,-2.55,0.24,0.4,-0.75,-1.43,2.04,2.18
2021-01-11 06:00,0.66,-3.16,0.3,0.38,-1.02,-1.41,2.71,2.57
2021-01-11 07:00,0.73,-2.74,0.45,0.7,-0.67,-1.07,2.84,2.32
2021-01-11 08:00,0.92,-2.61,0.57,0.76,-0.82,-1.13,2.46,2.41
2021-01-11 09:00,1.08,-3.69,0.78,0.83,-1.67,-1.77,3.27,3.39
2021-01-11 10:00,1.6,-3.15,0.96,1.01,-1.41,-1.47,3.6,3.47
2021-01-11 11:00,1.51,-2.97,0.79,0.89,-1.17,-1.31,3.49,3.06
2021-01-11 12:00,2.1,-2.27,1.26,1.33,-0.89,-0.93,3.06,2.8
2021-01-11 13:00,2.11,-1.86,0.99,1.16,-0.63,-0.73,3.01,3.13
2021-01-11 14:00,2.27,-1.7,1.68,1.6,-1.14,-1.09,4.65,4.91
2021-01-11 15:00,2.3,-1.38,1.9,1.77,-1.03,-0.96,5.43,5.58
2021-01-11 16:00,3.03,-0.55,2.52,2.33,-0.46,-0.42,5.82,5.81
2021-01-11 17:00,3.53,-0.46,2.91,2.69,-0.46,-0.42,6.16,6.38
2021-01-11 18:00,3.71,0.53,3.04,2.84,0.4,0.37,7.42,7.61
2021-01-11 19:00,4.21,1.56,3.33,3.18,1.19,1.13,7.32,7.41
2021-01-11 20:00,4.6,1.26,3.5,3.39,1,0.97,7.56,7.43
2021-01-11 21:00,4.49,1.46,3.29,3.22,1.11,1.09,7.43,6.71
2021-01-11 22:00,3.27,0.82,1.83,1.92,0.53,0.55,6.71,4.34
2021-01-11 23:00,3.8,1.06,1.2,1.66,0.45,0.61,4.35,3.5
2021-01-12 00:00,4.3,0.87,1.21,1.77,0.37,0.52,3.66,3.65
2021-01-12 01:00,4.38,1.05,1.23,1.75,0.49,0.68,3.71,3.69
2021-01-12 02:00,4.41,1.62,1.37,1.72,0.77,0.96,3.72,3.67
2021-01-12 03:00,4.67,1.27,1.48,1.86,0.59,0.73,3.69,3.58
2021-01-12 04:00,4.67,0.31,1.53,1.92,0.22,0.25,3.6,3.39
2021-01-12 05:00,4.33,-0.29,1.39,1.87,0.04,0.03,3.4,3.26
2021-01-12 06:00,3.94,-0.03,1.25,1.73,0.19,0.23,3.27,3.2
2021-01-12 07:00,4.04,0.47,1.34,1.74,0.42,0.5,3.59,3.36
2021-01-12 08:00,4.25,0.95,1.49,1.81,0.58,0.69,3.56,3.59
2021-01-12 09:00,4.29,1.16,1.56,1.81,0.67,0.78,3.78,3.81
2021-01-12 10:00,4.01,0.53,2.35,2.36,0.43,0.43,4.07,4.12
2021-01-12 11:00,4.08,0.27,2.84,2.78,0.28,0.28,4.97,5.03
2021-01-12 12:00,4.03,0.67,2.92,2.85,0.58,0.57,6.24,5.91
2021-01-12 13:00,3.65,1.5,2.61,2.55,1.19,1.16,5.91,5.58
2021-01-12 14:00,3.43,2.4,2.57,2.46,1.95,1.87,6.25,6.54
2021-01-12 15:00,3.08,2.83,2.4,2.26,2.33,2.19,7.17,7.28
2021-01-12 16:00,2.46,3.74,1.91,1.79,3.08,2.88,7.58,7.67
2021-01-12 17:00,2.52,4.13,1.97,1.84,3.38,3.17,8.02,8.09
2021-01-12 18:00,2.88,3.99,2.22,2.08,3.27,3.07,8.36,8.46
2021-01-12 19:00,3.4,4.44,2.55,2.43,3.51,3.35,8.88,8.96
2021-01-12 20:00,3.74,4.7,2.69,2.61,3.58,3.47,9.08,9
2021-01-12 21:00,3.73,4.95,2.43,2.41,3.47,3.44,9,8.01
2021-01-12 22:00,2.73,4.55,1.26,1.3,2.61,2.7,8.01,5.89
2021-01-12 23:00,2.5,5.49,0.71,0.76,2.65,2.86,5.92,5.74
2021-01-13 00:00,2.82,5.79,0.82,0.88,2.82,3.01,5.91,5.95
2021-01-13 01:00,3.5,5.65,1.12,1.2,2.75,2.94,6.08,6.11
2021-01-13 02:00,4.17,5.05,1.36,1.48,2.41,2.63,6.12,6.05
2021-01-13 03:00,4.46,4.8,1.39,1.52,2.34,2.57,6.05,5.93
2021-01-13 04:00,4.79,4.6,1.51,1.66,2.26,2.49,5.93,5.83
2021-01-13 05:00,5.12,4.13,1.63,1.81,2.07,2.3,5.83,5.66
2021-01-13 06:00,5.03,4.24,1.59,1.75,2.19,2.42,5.66,5.57
2021-01-13 07:00,4.86,4.78,1.58,1.72,2.43,2.65,5.49,5.59
2021-01-13 08:00,4.84,5.19,1.68,1.81,2.64,2.84,5.9,5.92
2021-01-13 09:00,4.87,5.02,1.7,1.82,2.6,2.8,5.96,5.82
2021-01-13 10:00,5.17,4.47,1.75,1.9,2.38,2.59,5.96,6.04
2021-01-13 11:00,4.96,4.92,1.69,1.81,2.62,2.81,6.35,6.4
2021-01-13 12:00,4.87,5.35,1.72,1.84,2.86,3.05,6.55,6.58
2021-01-13 13:00,4.47,6.17,1.62,1.7,3.25,3.41,6.74,6.77
2021-01-13 14:00,4.38,6.12,1.9,1.88,3.85,3.81,7.38,7.4
2021-01-13 15:00,3.55,5.11,2.2,2.13,3.69,3.58,8.32,8.53
2021-01-13 16:00,3.22,4.99,2.24,2.15,3.79,3.65,8.88,8.88
2021-01-13 17:00,3.15,5.17,2.23,2.15,3.98,3.83,8.89,8.92
